,provincia,media_tmed,media_prec,media_sol,media_tmin,media_tmax,mes
0,A CORUÑA,20.661382113821137,0.12278481012658227,9.775510204081632,15.865040650406504,25.458943089430893,julio
1,ALBACETE,27.15967741935484,0.35,12.430645161290323,18.901612903225807,35.417741935483875,julio
2,ALICANTE,27.26290322580645,0.0016528925619834713,12.21195652173913,20.855645161290322,33.681451612903224,julio
3,ALMERIA,26.990277777777777,0.013571428571428573,9.216129032258063,21.835416666666667,32.145833333333336,julio
4,ARABA/ALAVA,20.906451612903226,0.09166666666666666,9.348387096774195,12.35483870967742,29.46451612903226,julio
5,ASTURIAS,19.654601226993865,0.7451410658307209,8.082178217821781,15.699386503067485,23.615337423312884,julio
6,AVILA,27.105084745762714,0.0,13.100000000000001,19.005084745762712,35.309999999999995,julio
7,BADAJOZ,29.574193548387097,0.0,12.85032258064516,20.126344086021504,39.03225806451613,julio
8,BARCELONA,26.76290322580645,0.45123966942148763,10.906451612903226,21.455645161290324,32.07822580645161,julio
9,BIZKAIA,21.855645161290322,0.18347107438016527,9.216129032258063,16.962903225806453,26.758870967741935,julio
10,BURGOS,22.49225806451613,0.07254901960784313,10.99016393442623,12.890322580645162,32.08838709677419,julio
11,CACERES,29.8341935483871,0.0012903225806451613,12.622826086956522,21.01290322580645,38.65870967741936,julio
12,CADIZ,26.983644859813083,0.0004694835680751174,12.350000000000001,21.507943925233644,32.4570093457944,julio
13,CANTABRIA,20.579710144927535,0.33930348258706466,9.604301075268818,15.440579710144927,25.716908212560384,julio
14,CASTELLON,23.9247311827957,1.6330645161290323,10.337096774193547,18.18064516129032,29.670967741935485,julio
15,CIUDAD REAL,29.167096774193546,0.023225806451612905,12.637096774193548,20.383225806451613,37.950322580645164,julio
16,CORDOBA,29.735245901639342,0.0,13.490322580645161,20.951639344262293,38.514754098360655,julio
17,CUENCA,28.003333333333334,0.015000000000000001,9.696774193548388,18.77,37.230000000000004,julio
18,GIPUZKOA,21.725268817204302,0.7414364640883977,8.853763440860215,17.016129032258064,26.43978494623656,julio
19,GIRONA,24.523387096774194,0.25666666666666665,11.113333333333333,16.69516129032258,32.34758064516129,julio
20,GRANADA,28.630275229357796,0.0,12.704761904761904,18.953211009174314,38.304587155963304,julio
21,GUADALAJARA,24.875280898876404,0.2367816091954023,12.559016393442624,15.238202247191012,34.50674157303371,julio
22,HUELVA,27.379032258064516,0.0,12.629032258064516,20.498387096774195,34.25645161290323,julio
23,HUESCA,24.5991935483871,1.6411290322580645,10.462637362637363,15.830645161290322,33.369354838709675,julio
24,ILLES BALEARS,26.86578947368421,0.011221122112211221,12.116129032258064,21.47138157894737,32.262499999999996,julio
25,JAEN,30.309868421052634,0.009933774834437087,12.044155844155844,21.826315789473682,38.786184210526315,julio
26,LA RIOJA,25.338709677419356,0.23999999999999996,12.35483870967742,16.700000000000003,33.958064516129035,julio
27,LAS PALMAS,24.785645933014354,0.007547169811320755,10.106896551724137,21.417224880382776,28.1555023923445,julio
28,LEON,23.36451612903226,0.19777777777777777,12.141558441558441,14.229032258064516,32.4989247311828,julio
29,LLEIDA,25.059677419354838,1.1857142857142857,12.166666666666666,16.837903225806453,33.26774193548387,julio
30,LUGO,20.712903225806453,0.06451612903225806,8.676666666666668,13.899999999999999,27.538709677419355,julio
31,MADRID,26.88016304347826,0.1051912568306011,12.731693989071038,19.027445652173913,34.7366847826087,julio
32,MALAGA,26.532258064516128,0.008064516129032258,10.161702127659575,21.95752688172043,31.116129032258065,julio
33,MURCIA,27.865032679738565,0.017741935483870968,11.964018691588786,21.461889250814334,34.27207792207792,julio
34,NAVARRA,24.189610389610387,0.5701298701298702,11.783870967741937,16.06688311688312,32.32207792207792,julio
35,OURENSE,23.48617886178862,0.32195121951219513,10.364406779661017,13.963414634146341,33.00081300813008,julio
36,PALENCIA,22.60967741935484,0.1935483870967742,10.336666666666668,13.083870967741936,32.12903225806452,julio
37,PONTEVEDRA,23.309677419354838,0.12631578947368421,11.524528301886791,16.683870967741935,29.932258064516127,julio
38,SALAMANCA,24.221290322580646,0.1072,11.966101694915254,15.090967741935483,33.34967741935484,julio
39,SEGOVIA,23.796774193548387,0.21639344262295082,12.67741935483871,17.259677419354837,30.33225806451613,julio
40,SEVILLA,29.576774193548385,0.0,12.388709677419355,20.363225806451613,38.79870967741935,julio
41,SORIA,24.338709677419356,0.037037037037037035,11.619354838709677,14.812903225806451,33.84838709677419,julio
42,STA. CRUZ DE TENERIFE,23.84483870967742,0.02694805194805195,10.274193548387096,20.121612903225806,27.56677419354839,julio
43,TARRAGONA,27.612903225806452,0.46557377049180326,11.07258064516129,21.361290322580647,33.86290322580645,julio
44,TERUEL,26.149193548387096,1.2439024390243902,11.737362637362637,17.37016129032258,34.928225806451614,julio
45,TOLEDO,29.62173913043478,0.011111111111111112,13.049180327868852,20.267391304347825,38.97608695652174,julio
46,VALENCIA,27.476502732240437,0.1185792349726776,11.307317073170731,21.656284153005465,33.29562841530055,julio
47,VALLADOLID,24.980645161290322,0.08387096774193549,12.325806451612904,15.498387096774193,34.46935483870968,julio
48,ZAMORA,24.95806451612903,0.04408602150537634,12.085393258426965,15.186021505376344,34.736559139784944,julio
49,ZARAGOZA,26.412903225806453,0.31125827814569534,12.348387096774195,18.194193548387098,34.62258064516129,julio
